mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text
25	25	48	48	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	292		
25	25	97/2	97/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	293		
25	25	49	49	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	294		
25	25	99/2	99/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	295		
26	26	101/2	101/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	296		
26	26	51	51	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	297		
26	26	103/2	103/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	298		
26	26	50	50	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	299		
26	26	201/4	201/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	300		
26	26	101/2	101/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	301		
26	26	203/4	203/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	302		
26	26	51	51	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	303		
26	26	205/4	205/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	304		
26	26	103/2	103/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16	1/16	1	305		
26	26	207/4	207/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	306		
26	26	50	50	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	307		
26	26	101/2	101/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	308		
26	26	51	51	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	309		
26	26	103/2	103/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	310		
27	27	52	52	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	311		
27	27	209/4	209/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	312		
27	27	105/2	105/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	313		
27	27	211/4	211/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	314		
27	27	53	53	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	315		
27	27	213/4	213/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	316		
27	27	107/2	107/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	317		
27	27	215/4	215/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	318		
27	27	52	52	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	319		
27	27	105/2	105/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	320		
27	27	53	53	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	321		
27	27	107/2	107/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	322		
28	28	54	54	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	323		
28	28	217/4	217/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	324		
28	28	109/2	109/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	325		
28	28	219/4	219/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	326		
28	28	55	55	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	327		
28	28	441/8	441/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	328		
28	28	221/4	221/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	329		
28	28	111/2	111/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	330		
28	28	223/4	223/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	331		
28	28	54	54	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	332		
28	28	109/2	109/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	333		
28	28	55	55	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	334		
28	28	111/2	111/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	335		
29	29	56	56	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	336		
29	29	225/4	225/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	337		
29	29	113/2	113/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	338		
29	29	227/4	227/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	339		
29	29	57	57	0.125	1/4	1/4	Chord	2/4	1	1	1/32	1/32	1	340		
29	29	457/8	457/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32	1/32	1	341		
29	29	229/4	229/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	342		
29	29	115/2	115/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	343		
29	29	231/4	231/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	344		
29	29	56	56	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	345		
29	29	113/2	113/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	346		
29	29	57	57	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	347		
29	29	115/2	115/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	348		
30	30	117/2	117/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	349		
30	30	59	59	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	350		
30	30	119/2	119/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	351		
30	30	58	58	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	352		
30	30	233/4	233/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	353		
30	30	117/2	117/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	354		
30	30	235/4	235/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	355		
30	30	59	59	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	356		
30	30	237/4	237/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	357		
30	30	119/2	119/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16	1/16	1	358		
30	30	239/4	239/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	359		
30	30	58	58	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	360		
31	31	121/2	121/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	361		
31	31	61	61	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	362		
31	31	123/2	123/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	363		
31	31	60	60	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	364		
31	31	241/4	241/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	365		
31	31	121/2	121/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	366		
31	31	243/4	243/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	367		
31	31	61	61	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	368		
31	31	245/4	245/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	369		
31	31	123/2	123/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16	1/16	1	370		
31	31	247/4	247/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	371		
31	31	60	60	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	372		
32	32	125/2	125/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	373		
32	32	63	63	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	374		
32	32	127/2	127/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	375		
32	32	62	62	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	376		
32	32	249/4	249/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	377		
32	32	125/2	125/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	378		
32	32	251/4	251/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	379		
32	32	63	63	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	380		
32	32	253/4	253/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	381		
32	32	127/2	127/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16	1/16	1	382		
32	32	255/4	255/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	383		
32	32	62	62	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	384		
33	33	129/2	129/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	385		
33	33	65	65	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	386		
33	33	131/2	131/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	387		
33	33	64	64	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	388		
33	33	257/4	257/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	389		
33	33	129/2	129/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	390		
33	33	259/4	259/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	391		
33	33	65	65	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	392		
33	33	261/4	261/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	393		
33	33	131/2	131/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16	1/16	1	394		
33	33	263/4	263/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	395		
33	33	64	64	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	396		
34	34	133/2	133/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	397		
34	34	67	67	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	398		
34	34	135/2	135/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	399		
34	34	66	66	0.25	0	0	Chord	2/4	1	2	1/16	1/16	1	400		
34	34	265/4	265/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16	1/16	1	401		
34	34	133/2	133/2	0.25	1/8	1/8	Chord	2/4	1	2	1/16	1/16	1	402		
34	34	267/4	267/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16	1/16	1	403		
34	34	67	67	0.25	1/4	1/4	Chord	2/4	1	2	1/16	1/16	1	404		
34	34	269/4	269/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16	1/16	1	405		
34	34	135/2	135/2	0.25	3/8	3/8	Chord	2/4	1	2	1/16	1/16	1	406		
34	34	271/4	271/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16	1/16	1	407		
34	34	66	66	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	408		
35	35	68	68	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	409		
35	35	545/8	545/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	410		
35	35	273/4	273/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	411		
35	35	137/2	137/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	412		
35	35	275/4	275/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	413		
35	35	69	69	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	414		
35	35	277/4	277/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	415		
35	35	139/2	139/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	416		
35	35	279/4	279/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	417		
35	35	68	68	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	418		
35	35	137/2	137/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	419		
35	35	69	69	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	420		
35	35	139/2	139/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	421		
36	36	70	70	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	422		
36	36	281/4	281/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	423		
36	36	141/2	141/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	424		
36	36	283/4	283/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	425		
36	36	71	71	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	426		
36	36	285/4	285/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	427		
36	36	143/2	143/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	428		
36	36	287/4	287/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	429		
36	36	70	70	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	430		
36	36	141/2	141/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	431		
36	36	71	71	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	432		
36	36	143/2	143/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	433		
37	37	72	72	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	434		
37	37	289/4	289/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	435		
37	37	145/2	145/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	436		
37	37	291/4	291/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	437		
37	37	73	73	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	438		
37	37	293/4	293/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	439		
37	37	147/2	147/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	440		
37	37	295/4	295/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	441		
37	37	72	72	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	442		
37	37	145/2	145/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	443		
37	37	73	73	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	444		
37	37	147/2	147/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	445		
38	38	74	74	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	446		
38	38	297/4	297/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	447		
38	38	149/2	149/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	448		
38	38	299/4	299/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	449		
38	38	75	75	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	450		
38	38	301/4	301/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	451		
38	38	151/2	151/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	452		
38	38	303/4	303/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	453		
38	38	74	74	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	454		
38	38	149/2	149/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	455		
38	38	75	75	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	456		
38	38	151/2	151/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	457		
39	39	76	76	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	458		
39	39	305/4	305/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	459		
39	39	153/2	153/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	460		
39	39	307/4	307/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	461		
39	39	77	77	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	462		
39	39	309/4	309/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	463		
39	39	155/2	155/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	464		
39	39	311/4	311/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	465		
39	39	76	76	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	466		
39	39	153/2	153/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	467		
39	39	77	77	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	468		
39	39	155/2	155/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	469		
40	40	78	78	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	470		
40	40	313/4	313/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	471		
40	40	157/2	157/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	472		
40	40	315/4	315/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	473		
40	40	79	79	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	474		
40	40	317/4	317/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	475		
40	40	159/2	159/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	476		
40	40	319/4	319/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	477		
40	40	78	78	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	478		
40	40	157/2	157/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	479		
40	40	79	79	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	480		
40	40	159/2	159/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	481		
41	41	80	80	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	482		
41	41	321/4	321/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	483		
41	41	161/2	161/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	484		
41	41	323/4	323/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	485		
41	41	81	81	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	486		
41	41	325/4	325/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	487		
41	41	163/2	163/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	488		
41	41	327/4	327/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	489		
41	41	80	80	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	490		
41	41	161/2	161/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	491		
41	41	81	81	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	492		
41	41	163/2	163/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	493		
42	42	82	82	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	494		
42	42	329/4	329/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	495		
42	42	165/2	165/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	496		
42	42	331/4	331/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	497		
42	42	83	83	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	498		
42	42	333/4	333/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	499		
42	42	167/2	167/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	500		
42	42	335/4	335/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	501		
42	42	82	82	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	502		
42	42	165/2	165/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	503		
42	42	83	83	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	504		
42	42	167/2	167/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	505		
43	43	84	84	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	506		
43	43	337/4	337/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	507		
43	43	169/2	169/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	508		
43	43	339/4	339/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	509		
43	43	85	85	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	510		
43	43	341/4	341/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	511		
43	43	171/2	171/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	512		
43	43	343/4	343/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	513		
43	43	84	84	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	514		
43	43	169/2	169/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	515		
43	43	85	85	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	516		
43	43	171/2	171/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	517		
44	44	86	86	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	518		
44	44	345/4	345/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	519		
44	44	173/2	173/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32	1/32	1	520		
44	44	693/8	693/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32	1/32	1	521		
44	44	347/4	347/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	522		
44	44	87	87	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	523		
44	44	175/2	175/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	524		
44	44	87	87	0.5	1/4	1/4	Chord	2/4	1	2	1/8	1/8	1	525		
44	44	175/2	175/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8	1/8	1	526		
44	44	86	86	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	527		
44	44	173/2	173/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	528		
44	44	87	87	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	529		
44	44	175/2	175/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	530		
45	45	88	88	2.0	0	0	Chord	2/4	1	1	1/2	1/2	1	531	ornamentTrill	
45	45	88	88	2.0	0	0	Chord	2/4	2	1	1/2	1/2	1	532		
46	46	90	90	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	533		
46	46	361/4	361/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	534		
46	46	181/2	181/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	535		
46	46	363/4	363/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	536		
46	46	91	91	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	537		
46	46	365/4	365/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	538		
46	46	183/2	183/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	539		
46	46	367/4	367/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	540		
47	47	92	92	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	541		
47	47	369/4	369/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	542		
47	47	185/2	185/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	543		
47	47	371/4	371/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	544		
47	47	93	93	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	545		
47	47	373/4	373/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	546		
47	47	187/2	187/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	547		
47	47	375/4	375/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	548		
48	48	94	94	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	549		
48	48	189/2	189/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4	1/4	1	550		
48	48	191/2	191/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	551		
48	48	94	94	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	552		
48	48	377/4	377/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	553		
48	48	189/2	189/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	554		
48	48	379/4	379/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	555		
48	48	95	95	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	556		
48	48	381/4	381/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	557		
48	48	191/2	191/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	558		
48	48	383/4	383/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	559		
49	49	96	96	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	560		
49	49	193/2	193/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	561		
49	49	97	97	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	562		
49	49	195/2	195/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	563		
49	49	96	96	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	564		
49	49	385/4	385/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	565		
49	49	193/2	193/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	566		
49	49	387/4	387/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	567		
49	49	97	97	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	568		
49	49	389/4	389/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	569		
49	49	195/2	195/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	570		
49	49	391/4	391/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	571		
50	50	98	98	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	572		
50	50	785/8	785/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	573		
50	50	393/4	393/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	574		
50	50	197/2	197/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	575		
50	50	395/4	395/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	576		
50	50	99	99	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	577		
50	50	397/4	397/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	578		
50	50	199/2	199/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	579		
50	50	399/4	399/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	580		
50	50	98	98	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	581		
50	50	197/2	197/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	582		
50	50	99	99	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	583		
50	50	199/2	199/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	584		
51	51	100	100	0.125	0	0	Chord	2/4	1	1	1/32	1/32	1	585		
51	51	801/8	801/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32	1/32	1	586		
