mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	staff_text
12	12	93/2	93/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	291		
12	12	187/4	187/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	292		
12	12	47	47	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	293		
12	12	189/4	189/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	294		
12	12	95/2	95/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	295		
12	12	191/4	191/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	296		
12	12	44	44	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	297		
12	12	45	45	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	298		
12	12	91/2	91/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	299		
12	12	46	46	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	300		
12	12	93/2	93/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	301		
12	12	47	47	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	302		
12	12	95/2	95/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	303		
13	13	48	48	0.75		0	0	Chord	4/4	1	1	3/16		1/8	3/2	304		
13	13	195/4	195/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	305		
13	13	49	49	0.75		1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	306		
13	13	199/4	199/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	307		
13	13	50	50	0.75		1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	308		
13	13	203/4	203/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	309		
13	13	51	51	0.75		3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	310		
13	13	207/4	207/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	311		
13	13	48	48	0.25		0	0	Chord	4/4	1	2	1/16		1/16	1	312		
13	13	193/4	193/4	0.25		1/16	1/16	Chord	4/4	1	2	1/16		1/16	1	313		
13	13	97/2	97/2	0.5		1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	314		
13	13	49	49	0.25		1/4	1/4	Chord	4/4	1	2	1/16		1/16	1	315		
13	13	197/4	197/4	0.25		5/16	5/16	Chord	4/4	1	2	1/16		1/16	1	316		
13	13	99/2	99/2	0.5		3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	317		
13	13	50	50	0.25		1/2	1/2	Chord	4/4	1	2	1/16		1/16	1	318		
13	13	201/4	201/4	0.25		9/16	9/16	Chord	4/4	1	2	1/16		1/16	1	319		
13	13	101/2	101/2	0.5		5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	320		
13	13	51	51	0.25		3/4	3/4	Chord	4/4	1	2	1/16		1/16	1	321		
13	13	205/4	205/4	0.25		13/16	13/16	Chord	4/4	1	2	1/16		1/16	1	322		
13	13	103/2	103/2	0.5		7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	323		
13	13	48	48	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	324		
13	13	97/2	97/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	325		
13	13	49	49	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	326		
13	13	99/2	99/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	327		
13	13	50	50	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	328		
13	13	101/2	101/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	329		
13	13	51	51	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	330		
13	13	103/2	103/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	331		
14	14	52	52	0.75		0	0	Chord	4/4	1	1	3/16		1/8	3/2	332		
14	14	211/4	211/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	333		
14	14	53	53	0.75		1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	334		
14	14	215/4	215/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	335		
14	14	54	54	0.75		1/2	1/2	Chord	4/4	1	1	3/16		1/8	3/2	336		
14	14	219/4	219/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	337		
14	14	55	55	0.75		3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	338		
14	14	223/4	223/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	339		
14	14	52	52	0.25		0	0	Chord	4/4	1	2	1/16		1/16	1	340		
14	14	209/4	209/4	0.25		1/16	1/16	Chord	4/4	1	2	1/16		1/16	1	341		
14	14	105/2	105/2	0.5		1/8	1/8	Chord	4/4	1	2	1/8		1/8	1	342		
14	14	53	53	0.25		1/4	1/4	Chord	4/4	1	2	1/16		1/16	1	343		
14	14	213/4	213/4	0.25		5/16	5/16	Chord	4/4	1	2	1/16		1/16	1	344		
14	14	107/2	107/2	0.5		3/8	3/8	Chord	4/4	1	2	1/8		1/8	1	345		
14	14	54	54	0.25		1/2	1/2	Chord	4/4	1	2	1/16		1/16	1	346		
14	14	217/4	217/4	0.25		9/16	9/16	Chord	4/4	1	2	1/16		1/16	1	347		
14	14	109/2	109/2	0.5		5/8	5/8	Chord	4/4	1	2	1/8		1/8	1	348		
14	14	55	55	0.25		3/4	3/4	Chord	4/4	1	2	1/16		1/16	1	349		
14	14	221/4	221/4	0.25		13/16	13/16	Chord	4/4	1	2	1/16		1/16	1	350		
14	14	111/2	111/2	0.5		7/8	7/8	Chord	4/4	1	2	1/8		1/8	1	351		
14	14	52	52	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	352		
14	14	105/2	105/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	353		
14	14	53	53	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	354		
14	14	107/2	107/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	355		
14	14	54	54	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	356		
14	14	109/2	109/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	357		
14	14	55	55	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	358		
14	14	111/2	111/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	359		
15	15	56	56	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	360		
15	15	225/4	225/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	361		
15	15	113/2	113/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	362		
15	15	227/4	227/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	363		
15	15	57	57	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	364		
15	15	229/4	229/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	365		
15	15	115/2	115/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	366		
15	15	231/4	231/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	367		
15	15	58	58	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	368		
15	15	233/4	233/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	369		
15	15	117/2	117/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	370		
15	15	235/4	235/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	371		
15	15	59	59	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	372		
15	15	237/4	237/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	373		
15	15	119/2	119/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	374		
15	15	239/4	239/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	375		
15	15	56	56	0.25		0	0	Chord	4/4	1	2	1/16		1/16	1	376		
15	15	56	56	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	377		
15	15	113/2	113/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	378		
15	15	57	57	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	379		
15	15	115/2	115/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	380		
15	15	58	58	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	381		
15	15	117/2	117/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	382		
15	15	59	59	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	383		
15	15	119/2	119/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	384		
16	16	60	60	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	385		
16	16	241/4	241/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	386		
16	16	121/2	121/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	387		
16	16	243/4	243/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	388		
16	16	61	61	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	389		
16	16	245/4	245/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	390		
16	16	123/2	123/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	391		
16	16	247/4	247/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	392		
16	16	62	62	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	393		
16	16	249/4	249/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	394		
16	16	125/2	125/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	395		
16	16	251/4	251/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	396		
16	16	63	63	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	397		
16	16	253/4	253/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	398		
16	16	127/2	127/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	399		
16	16	255/4	255/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	400		
16	16	60	60	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	401		
16	16	121/2	121/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	402		
16	16	61	61	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	403		
16	16	123/2	123/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	404		
16	16	62	62	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	405		
16	16	125/2	125/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	406		
16	16	63	63	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	407		
16	16	127/2	127/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	408		
17	17	64	64	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	409		
17	17	257/4	257/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	410		
17	17	129/2	129/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	411		
17	17	259/4	259/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	412		
17	17	65	65	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	413		
17	17	261/4	261/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	414		
17	17	131/2	131/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	415		
17	17	263/4	263/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	416		
17	17	66	66	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	417		
17	17	265/4	265/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	418		
17	17	133/2	133/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	419		
17	17	267/4	267/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	420		
17	17	67	67	0.75		3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	421		
17	17	271/4	271/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	422		
17	17	67	67	0.25		3/4	3/4	Chord	4/4	1	2	1/16		1/16	1	423		
17	17	269/4	269/4	0.25		13/16	13/16	Chord	4/4	1	2	1/16		1/16	1	424		
17	17	135/2	135/2	0.25		7/8	7/8	Chord	4/4	1	2	1/16		1/16	1	425		
17	17	64	64	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	426		
17	17	129/2	129/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	427		
17	17	65	65	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	428		
17	17	131/2	131/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	429		
17	17	66	66	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	430		
17	17	133/2	133/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	431		
17	17	67	67	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	432		
17	17	135/2	135/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	433		
18	18	68	68	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	434		
18	18	137/2	137/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	435		
18	18	69	69	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	436		
18	18	139/2	139/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	437		
18	18	70	70	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	438		
18	18	141/2	141/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	439		
18	18	71	71	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	440		
18	18	143/2	143/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	441		
18	18	68	68	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	442		
18	18	273/4	273/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	443		
18	18	137/2	137/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	444		
18	18	275/4	275/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	445		
18	18	69	69	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	446		
18	18	277/4	277/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	447		
18	18	139/2	139/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	448		
18	18	279/4	279/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	449		
18	18	70	70	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	450		
18	18	281/4	281/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	451		
18	18	141/2	141/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	452		
18	18	283/4	283/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	453		
18	18	71	71	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	454		
18	18	285/4	285/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	455		
18	18	143/2	143/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	456		
18	18	287/4	287/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	457		
19	19	72	72	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	458		
19	19	145/2	145/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	459		
19	19	73	73	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	460		
19	19	147/2	147/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	461		
19	19	74	74	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	462		
19	19	149/2	149/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	463		
19	19	75	75	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	464		
19	19	151/2	151/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	465		
19	19	72	72	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	466		
19	19	289/4	289/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	467		
19	19	145/2	145/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	468		
19	19	291/4	291/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	469		
19	19	73	73	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	470		
19	19	293/4	293/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	471		
19	19	147/2	147/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	472		
19	19	295/4	295/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	473		
19	19	74	74	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	474		
19	19	297/4	297/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	475		
19	19	149/2	149/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	476		
19	19	299/4	299/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	477		
19	19	75	75	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	478		
19	19	301/4	301/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	479		
19	19	151/2	151/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	480		
19	19	303/4	303/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	481		
20	20	76	76	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	482		
20	20	153/2	153/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	483		
20	20	77	77	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	484		
20	20	155/2	155/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	485		
20	20	78	78	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	486		
20	20	157/2	157/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	487		
20	20	79	79	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	488		
20	20	159/2	159/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	489		
20	20	76	76	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	490		
20	20	305/4	305/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	491		
20	20	153/2	153/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	492		
20	20	307/4	307/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	493		
20	20	77	77	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	494		
20	20	309/4	309/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	495		
20	20	155/2	155/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	496		
20	20	311/4	311/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	497		
20	20	78	78	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	498		
20	20	313/4	313/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	499		
20	20	157/2	157/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	500		
20	20	315/4	315/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	501		
20	20	79	79	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	502		
20	20	317/4	317/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	503		
20	20	159/2	159/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	504		
20	20	319/4	319/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	505		
21	21	80	80	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	506		
21	21	321/4	321/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	507		
21	21	161/2	161/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	508		
21	21	323/4	323/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	509		
21	21	81	81	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	510		
21	21	325/4	325/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	511		
21	21	163/2	163/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	512		
21	21	327/4	327/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	513		
21	21	82	82	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	514		
21	21	329/4	329/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	515		
21	21	165/2	165/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	516		
21	21	331/4	331/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	517		
21	21	83	83	0.25		3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	518		
21	21	333/4	333/4	0.25		13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	519		
21	21	167/2	167/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	520		
21	21	335/4	335/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	521		
21	21	80	80	1.0		0	0	Chord	4/4	2	2	1/4		1/4	1	522		
21	21	81	81	0.5		1/4	1/4	Chord	4/4	2	2	1/8		1/8	1	523		
21	21	163/2	163/2	0.5		3/8	3/8	Chord	4/4	2	2	1/8		1/8	1	524		
21	21	82	82	0.5		1/2	1/2	Chord	4/4	2	2	1/8		1/8	1	525		
21	21	165/2	165/2	0.5		5/8	5/8	Chord	4/4	2	2	1/8		1/8	1	526		
21	21	83	83	0.5		3/4	3/4	Chord	4/4	2	2	1/8		1/8	1	527		
21	21	167/2	167/2	0.5		7/8	7/8	Chord	4/4	2	2	1/8		1/8	1	528		
22	22	84	84	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	529		
22	22	337/4	337/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	530		
22	22	169/2	169/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	531		
22	22	339/4	339/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	532		
22	22	85	85	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	533		
22	22	341/4	341/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	534		
22	22	171/2	171/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	535		
22	22	343/4	343/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	536		
22	22	86	86	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	537		
22	22	345/4	345/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	538		
22	22	173/2	173/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	539		
22	22	347/4	347/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	540		
22	22	87	87	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	541		
22	22	349/4	349/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	542		
22	22	175/2	175/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	543		
22	22	351/4	351/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	544		
22	22	84	84	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	545		
22	22	169/2	169/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	546		
22	22	85	85	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	547		
22	22	171/2	171/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	548		
22	22	86	86	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	549		
22	22	173/2	173/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	550		
22	22	87	87	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	551		
22	22	175/2	175/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	552		
23	23	88	88	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	553		
23	23	353/4	353/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	554		
23	23	177/2	177/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	555		
23	23	355/4	355/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	556		
23	23	89	89	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	557		
23	23	357/4	357/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	558		
23	23	179/2	179/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	559		
23	23	359/4	359/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	560		
23	23	90	90	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	561		
23	23	361/4	361/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	562		
23	23	181/2	181/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	563		
23	23	363/4	363/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	564		
23	23	91	91	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	565		
23	23	365/4	365/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	566		
23	23	183/2	183/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	567		
23	23	367/4	367/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	568		
23	23	88	88	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	569		
23	23	177/2	177/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	570		
23	23	89	89	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	571		
23	23	179/2	179/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	572		
23	23	90	90	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	573		
23	23	181/2	181/2	1.0		5/8	5/8	Chord	4/4	2	1	1/4		1/4	1	574		
23	23	183/2	183/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	575		
24	24	92	92	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	576		
24	24	369/4	369/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	577		
24	24	185/2	185/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	578	ornamentTrill	
24	24	371/4	371/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	579		
24	24	93	93	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	580		
24	24	373/4	373/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	581		
24	24	187/2	187/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	582		
24	24	375/4	375/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	583		
24	24	94	94	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	584		
