mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	staff_text
14	14	53	53	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	291	
14	14	213/4	213/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	292	
14	14	107/2	107/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	293	
14	14	215/4	215/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	294	
14	14	54	54	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	295	
14	14	217/4	217/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	296	
14	14	109/2	109/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	297	
14	14	219/4	219/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	298	
14	14	55	55	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	299	
14	14	221/4	221/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	300	
14	14	111/2	111/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	301	
14	14	223/4	223/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	302	
15	15	56	56	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	303	
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	304	
15	15	57	57	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	305	
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	306	
15	15	58	58	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	307	
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	308	
15	15	59	59	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	309	
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	310	
15	15	56	56	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	311	
15	15	225/4	225/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	312	
15	15	113/2	113/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	313	
15	15	227/4	227/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	314	
15	15	57	57	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	315	
15	15	229/4	229/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	316	
15	15	115/2	115/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	317	
15	15	231/4	231/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	318	
15	15	58	58	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	319	
15	15	233/4	233/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	320	
15	15	117/2	117/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	321	
15	15	235/4	235/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	322	
15	15	59	59	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	323	
15	15	237/4	237/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	324	
15	15	119/2	119/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	325	
15	15	239/4	239/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	326	
16	16	60	60	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	327	
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	328	
16	16	61	61	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	329	
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	330	
16	16	62	62	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	331	
16	16	249/4	249/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	332	
16	16	125/2	125/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	333	
16	16	251/4	251/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	334	
16	16	63	63	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	335	
16	16	253/4	253/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	336	
16	16	127/2	127/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	337	
16	16	255/4	255/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	338	
16	16	60	60	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	339	
16	16	241/4	241/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	340	
16	16	121/2	121/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	341	
16	16	243/4	243/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	342	
16	16	61	61	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	343	
16	16	245/4	245/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	344	
16	16	123/2	123/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	345	
16	16	247/4	247/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	346	
16	16	62	62	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	347	
16	16	125/2	125/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	348	
16	16	63	63	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	349	
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	350	
17	17	64	64	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	351	
17	17	257/4	257/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	352	
17	17	129/2	129/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	353	
17	17	259/4	259/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	354	
17	17	65	65	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	355	
17	17	261/4	261/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	356	
17	17	131/2	131/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	357	
17	17	263/4	263/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	358	
17	17	66	66	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	359	
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	360	
17	17	67	67	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	361	
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	362	
17	17	64	64	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	363	
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	364	
17	17	65	65	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	365	
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	366	
17	17	265/4	265/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	367	
17	17	133/2	133/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	368	
17	17	267/4	267/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	369	
17	17	67	67	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	370	
17	17	269/4	269/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	371	
17	17	135/2	135/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	372	
17	17	271/4	271/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	373	
18	18	68	68	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	374	
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	375	
18	18	69	69	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	376	
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	377	
18	18	70	70	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	378	
18	18	281/4	281/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	379	
18	18	141/2	141/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	380	
18	18	283/4	283/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	381	
18	18	71	71	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	382	
18	18	285/4	285/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	383	
18	18	143/2	143/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	384	
18	18	287/4	287/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	385	
18	18	68	68	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	386	
18	18	273/4	273/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	387	
18	18	137/2	137/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	388	
18	18	275/4	275/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	389	
18	18	69	69	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	390	
18	18	277/4	277/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	391	
18	18	139/2	139/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	392	
18	18	279/4	279/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	393	
18	18	70	70	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	394	
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	395	
18	18	71	71	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	396	
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	397	
19	19	72	72	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	398	
19	19	289/4	289/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	399	
19	19	145/2	145/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	400	
19	19	291/4	291/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	401	
19	19	73	73	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	402	
19	19	293/4	293/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	403	
19	19	147/2	147/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	404	
19	19	295/4	295/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	405	
19	19	74	74	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	406	
19	19	297/4	297/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	407	
19	19	149/2	149/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	408	
19	19	299/4	299/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	409	
19	19	75	75	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	410	
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	411	
19	19	72	72	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	412	
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	413	
19	19	73	73	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	414	
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	415	
19	19	74	74	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	416	
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	417	
19	19	301/4	301/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	418	
19	19	151/2	151/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	419	
19	19	303/4	303/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	420	
20	20	76	76	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	421	
20	20	153/2	153/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	422	
20	20	77	77	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	423	
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	424	
20	20	78	78	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	425	
20	20	313/4	313/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	426	
20	20	157/2	157/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	427	
20	20	315/4	315/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	428	
20	20	79	79	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	429	
20	20	317/4	317/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	430	
20	20	159/2	159/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	431	
20	20	319/4	319/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	432	
20	20	76	76	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	433	
20	20	305/4	305/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	434	
20	20	153/2	153/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	435	
20	20	307/4	307/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	436	
20	20	77	77	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	437	
20	20	309/4	309/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	438	
20	20	155/2	155/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	439	
20	20	311/4	311/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	440	
20	20	78	78	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	441	
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	442	
20	20	79	79	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	443	
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	444	
21	21	80	80	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	445	
21	21	321/4	321/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	446	
21	21	161/2	161/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	447	
21	21	323/4	323/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	448	
21	21	81	81	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	449	
21	21	325/4	325/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	450	
21	21	163/2	163/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	451	
21	21	327/4	327/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	452	
21	21	82	82	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	453	
21	21	329/4	329/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	454	
21	21	165/2	165/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	455	
21	21	331/4	331/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	456	
21	21	83	83	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	457	
21	21	333/4	333/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	458	
21	21	167/2	167/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	459	
21	21	335/4	335/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	460	
21	21	80	80	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	461	
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	462	
21	21	81	81	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	463	
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	464	
21	21	82	82	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	465	
22	22	84	84	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	466	
22	22	337/4	337/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	467	
22	22	169/2	169/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	468	
22	22	339/4	339/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	469	
22	22	85	85	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	470	
22	22	341/4	341/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	471	
22	22	171/2	171/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	472	
22	22	343/4	343/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	473	
22	22	86	86	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	474	
