mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible
30	30	177/4	177/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	283						
30	30	89/2	89/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	284						
30	30	179/4	179/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	285						
31	31	45	45	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	286						
31	31	91/2	91/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	287						
31	31	46	46	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	288						
31	31	45	45	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	289						
31	31	181/4	181/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	290						
31	31	91/2	91/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	291						
31	31	183/4	183/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	292						
31	31	46	46	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	293						
31	31	185/4	185/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	294						
32	32	93/2	93/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	295						
32	32	47	47	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	296						
32	32	95/2	95/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	297						
32	32	93/2	93/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	298						
32	32	187/4	187/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	299						
32	32	47	47	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	300						
32	32	189/4	189/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	301						
32	32	95/2	95/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	302						
32	32	191/4	191/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	303						
33	33	48	48	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	304						
33	33	97/2	97/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	305						
33	33	49	49	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	306						
33	33	48	48	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	307						
33	33	193/4	193/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	308						
33	33	97/2	97/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	309						
33	33	195/4	195/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	310						
33	33	49	49	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	311						
33	33	197/4	197/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	312						
34	34	99/2	99/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	313						
34	34	50	50	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	314						
34	34	101/2	101/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	315						
34	34	99/2	99/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	316						
34	34	199/4	199/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	317						
34	34	50	50	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	318						
34	34	201/4	201/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	319						
34	34	101/2	101/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	320						
34	34	203/4	203/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	321						
35	35	51	51	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	322						
35	35	103/2	103/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	323						
35	35	52	52	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	324						
35	35	51	51	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	325						
35	35	205/4	205/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	326						
35	35	103/2	103/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	327						
35	35	207/4	207/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	328						
35	35	52	52	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	329						
35	35	209/4	209/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	330						
36	36	105/2	105/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	331						
36	36	53	53	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	332						
36	36	107/2	107/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	333						
36	36	105/2	105/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	334						
36	36	211/4	211/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	335						
36	36	53	53	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	336						
36	36	213/4	213/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	337						
36	36	107/2	107/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	338						
36	36	215/4	215/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	339						
37	37	54	54	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	340						
37	37	109/2	109/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	341						
37	37	55	55	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	342						
37	37	54	54	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	343						
37	37	217/4	217/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	344						
37	37	109/2	109/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	345						
37	37	219/4	219/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	346						
37	37	55	55	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	347						
37	37	221/4	221/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	348						
38	38	111/2	111/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	349						
38	38	56	56	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	350						
38	38	113/2	113/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	351						
38	38	111/2	111/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	352						
38	38	223/4	223/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	353						
38	38	56	56	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	354						
38	38	225/4	225/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	355						
38	38	113/2	113/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	356						
38	38	227/4	227/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	357						
39	39	57	57	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	358						
39	39	115/2	115/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	359						
39	39	58	58	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	360						
39	39	57	57	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	361						
39	39	229/4	229/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	362						
39	39	115/2	115/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	363						
39	39	231/4	231/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	364						
39	39	58	58	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	365						
39	39	233/4	233/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	366						
40	40	117/2	117/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	367						
40	40	59	59	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	368						
40	40	119/2	119/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	369						
40	40	117/2	117/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	370						
40	40	235/4	235/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	371						
40	40	59	59	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	372						
40	40	237/4	237/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	373						
40	40	119/2	119/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	374						
40	40	239/4	239/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	375						
41	41	60	60	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	376						
41	41	121/2	121/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	377						
41	41	61	61	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	378						
41	41	60	60	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	379						
41	41	241/4	241/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	380						
41	41	121/2	121/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	381						
41	41	243/4	243/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	382						
41	41	61	61	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	383						
41	41	245/4	245/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	384						
42	42	123/2	123/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	385						
42	42	62	62	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	386						
42	42	125/2	125/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	387						
42	42	123/2	123/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	388						
42	42	247/4	247/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	389						
42	42	62	62	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	390						
42	42	249/4	249/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	391						
42	42	125/2	125/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	392						
42	42	251/4	251/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	393						
43	43	63	63	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	394						
43	43	127/2	127/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	395						
43	43	64	64	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	396						
43	43	63	63	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	397						
43	43	253/4	253/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	398						
43	43	127/2	127/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	399						
43	43	255/4	255/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	400						
43	43	64	64	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	401						
43	43	257/4	257/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	402						
44	44	129/2	129/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	403						
44	44	65	65	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	404						
44	44	131/2	131/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	405						
44	44	129/2	129/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	406						
44	44	259/4	259/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	407						
44	44	65	65	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	408						
44	44	261/4	261/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	409						
44	44	131/2	131/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	410						
44	44	263/4	263/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	411						
45	45	66	66	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	412						
45	45	133/2	133/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	413						
45	45	67	67	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	414						
45	45	66	66	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	415						
45	45	265/4	265/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	416						
45	45	133/2	133/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	417						
45	45	267/4	267/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	418						
45	45	67	67	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	419						
45	45	269/4	269/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	420						
46	46	135/2	135/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	421						
46	46	68	68	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	422						
46	46	137/2	137/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	423						
46	46	135/2	135/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	424						
46	46	271/4	271/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	425						
46	46	68	68	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	426						
46	46	273/4	273/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	427						
46	46	137/2	137/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	428						
46	46	275/4	275/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	429						
47	47	69	69	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	430						
47	47	139/2	139/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	431						
47	47	70	70	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	432						
47	47	69	69	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	433						
47	47	277/4	277/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	434						
47	47	139/2	139/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	435						
47	47	279/4	279/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	436						
47	47	70	70	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	437						
47	47	281/4	281/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	438						
48	48	141/2	141/2	0.16666666666666666	0	0	Chord	3/8	1	1	1/24		1/16	2/3	439						
48	48	212/3	212/3	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24		1/16	2/3	440						
48	48	425/6	425/6	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24		1/16	2/3	441						
48	48	71	71	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	442						
48	48	143/2	143/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	443						
48	48	141/2	141/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	444						
48	48	71	71	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	445						
48	48	143/2	143/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	446						
49	49	72	72	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	447						
49	49	289/4	289/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	448						
49	49	145/2	145/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	449						
49	49	291/4	291/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	450						
49	49	73	73	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	451						
49	49	293/4	293/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	452						
49	49	72	72	1.0	0	0	Chord	3/8	2	1	1/4		1/4	1	453						
49	49	73	73	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	454						
50	50	147/2	147/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	455						
50	50	295/4	295/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	456						
50	50	74	74	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	457						
50	50	297/4	297/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	458						
50	50	149/2	149/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	459						
50	50	299/4	299/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	460						
50	50	147/2	147/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	461						
50	50	74	74	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	462						
50	50	149/2	149/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	463						
51	51	75	75	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	464						
51	51	301/4	301/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	465						
51	51	151/2	151/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	466						
51	51	303/4	303/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	467						
51	51	75	75	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	468						
51	51	151/2	151/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	469						
51	51	76	76	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	470						
52	52	153/2	153/2	0.16666666666666666	0	0	Chord	3/8	1	1	1/24		1/16	2/3	471						
52	52	230/3	230/3	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24		1/16	2/3	472						
52	52	461/6	461/6	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24		1/16	2/3	473						
52	52	77	77	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	474						
52	52	155/2	155/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	475						
52	52	153/2	153/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	476						
52	52	77	77	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	477						
52	52	155/2	155/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	478						
53	53	78	78	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	479						
53	53	313/4	313/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	480						
53	53	157/2	157/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	481						
53	53	315/4	315/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	482						
53	53	79	79	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	483						
53	53	317/4	317/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	484						
53	53	78	78	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	485						
53	53	157/2	157/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	486						
53	53	79	79	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	487						
54	54	159/2	159/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	488						
54	54	319/4	319/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	489						
54	54	80	80	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	490						
54	54	321/4	321/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	491						
54	54	161/2	161/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16		1/16	1	492						
54	54	323/4	323/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16		1/16	1	493						
54	54	159/2	159/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	494						
54	54	80	80	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	495						
54	54	161/2	161/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	496						
55	55	81	81	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	497						
55	55	325/4	325/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	498						
55	55	163/2	163/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	499						
55	55	327/4	327/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	500						
55	55	81	81	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	501						
55	55	163/2	163/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	502						
55	55	82	82	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	503						
56	56	165/2	165/2	0.16666666666666666	0	0	Chord	3/8	1	1	1/24		1/16	2/3	504						
56	56	248/3	248/3	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24		1/16	2/3	505						
56	56	497/6	497/6	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24		1/16	2/3	506						
56	56	83	83	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	507						
56	56	167/2	167/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	508						
56	56	165/2	165/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	509						
56	56	83	83	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	510						
56	56	167/2	167/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	511						
57	57	84	84	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	512						
57	57	169/2	169/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	513						
57	57	85	85	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	514						
57	57	84	84	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	515						
57	57	337/4	337/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	516						
57	57	169/2	169/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	517						
57	57	339/4	339/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	518						
57	57	85	85	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	519						
57	57	341/4	341/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	520						
58	58	171/2	171/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	521	ornamentTrill					
58	58	86	86	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	522						
58	58	171/2	171/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	523						
58	58	343/4	343/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	524						
58	58	86	86	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	525						
58	58	173/2	173/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	526						
59	59	175/2	175/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	527						
59	59	88	88	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	528						
59	59	87	87	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	529						
59	59	349/4	349/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	530						
59	59	175/2	175/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	531						
59	59	351/4	351/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	532						
59	59	88	88	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	533						
59	59	353/4	353/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	534						
60	60	177/2	177/2	0.5	0	0	Chord	3/8	1	1	1/8		1/8	1	535	ornamentTrill					
60	60	89	89	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	536						
60	60	177/2	177/2	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	537						
60	60	355/4	355/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	538						
60	60	89	89	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	539						
60	60	179/2	179/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	540						
61	61	181/2	181/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	541						
61	61	91	91	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	542						
61	61	90	90	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	543						
61	61	361/4	361/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	544						
61	61	181/2	181/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	545						
61	61	363/4	363/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	546						
61	61	91	91	0.25	1/4	1/4	Chord	3/8	2	1	1/16		1/16	1	547						
61	61	365/4	365/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16		1/16	1	548						
62	62	183/2	183/2	0.16666666666666666	0	0	Chord	3/8	1	1	1/24		1/16	2/3	549						
62	62	275/3	275/3	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24		1/16	2/3	550						
62	62	551/6	551/6	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24		1/16	2/3	551						
62	62	92	92	0.5	1/8	1/8	Chord	3/8	1	1	1/8		1/8	1	552						
62	62	185/2	185/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	553						
62	62	183/2	183/2	0.5	0	0	Chord	3/8	2	1	1/8		1/8	1	554						
62	62	92	92	0.5	1/8	1/8	Chord	3/8	2	1	1/8		1/8	1	555						
62	62	185/2	185/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	556						
63	63	93	93	1.5	0	0	Chord	3/8	1	1	3/8		1/4	3/2	557						
63	63	93	93	1.5	0	0	Chord	3/8	2	1	3/8		1/4	3/2	558						
64	64	189/2	189/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	559						
64	64	379/4	379/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	560						
64	64	95	95	0.25	1/8	1/8	Chord	3/8	1	1	1/16		1/16	1	561						
64	64	381/4	381/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16		1/16	1	562						
64	64	191/2	191/2	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24		1/16	2/3	563						
64	64	287/3	287/3	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24		1/16	2/3	564						
64	64	575/6	575/6	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24		1/16	2/3	565						
65	65	96	96	0.0	0	0	Chord	3/8	1	1	0	grace16after	1/16	1	566						
65	65	96	96	0.0	0	0	Chord	3/8	1	1	0	grace32after	1/32	1	567						
65	65	96	96	1.0	0	0	Chord	3/8	1	1	1/4		1/4	1	568	ornamentTrill					
65	65	97	97	0.5	1/4	1/4	Chord	3/8	1	1	1/8		1/8	1	569						
65	65	96	96	0.25	0	0	Chord	3/8	2	1	1/16		1/16	1	570						
65	65	385/4	385/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16		1/16	1	571						
65	65	193/2	193/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16		1/16	1	572						
65	65	387/4	387/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16		1/16	1	573						
65	65	97	97	0.5	1/4	1/4	Chord	3/8	2	1	1/8		1/8	1	574						
66	66	195/2	195/2	0.25	0	0	Chord	3/8	1	1	1/16		1/16	1	575						
66	66	391/4	391/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16		1/16	1	576						
