mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	tempo_visible
16	16	61	61	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	290				
16	16	245/4	245/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	291				
16	16	123/2	123/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	292				
16	16	247/4	247/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	293				
16	16	62	62	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	294				
16	16	249/4	249/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	295				
16	16	125/2	125/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	296				
16	16	251/4	251/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	297				
16	16	63	63	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	298				
16	16	253/4	253/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	299				
16	16	127/2	127/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	300				
16	16	255/4	255/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	301				
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	302				
16	16	61	61	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	303				
16	16	245/4	245/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	304				
16	16	123/2	123/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	305				
16	16	247/4	247/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	306				
16	16	62	62	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	307				
16	16	249/4	249/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	308				
16	16	125/2	125/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	309				
16	16	251/4	251/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	310				
16	16	63	63	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	311				
16	16	253/4	253/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	312				
16	16	127/2	127/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	313				
16	16	255/4	255/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	314				
17	17	64	64	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	315				
17	17	257/4	257/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	316				
17	17	129/2	129/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	317				
17	17	259/4	259/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	318				
17	17	65	65	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	319				
17	17	261/4	261/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	320				
17	17	131/2	131/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	321				
17	17	263/4	263/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	322				
17	17	66	66	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	323				
17	17	265/4	265/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	324				
17	17	133/2	133/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	325				
17	17	267/4	267/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	326				
17	17	67	67	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	327				
17	17	269/4	269/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	328				
17	17	135/2	135/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	329				
17	17	271/4	271/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	330				
17	17	64	64	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	331				
17	17	257/4	257/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	332				
17	17	129/2	129/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	333				
17	17	259/4	259/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	334				
17	17	65	65	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	335				
17	17	261/4	261/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	336				
17	17	131/2	131/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	337				
17	17	263/4	263/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	338				
17	17	66	66	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	339				
17	17	265/4	265/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	340				
17	17	133/2	133/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	341				
17	17	267/4	267/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	342				
17	17	67	67	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	343				
17	17	269/4	269/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	344				
17	17	135/2	135/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	345				
17	17	271/4	271/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	346				
18	18	68	68	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	347				
18	18	273/4	273/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	348				
18	18	137/2	137/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	349				
18	18	275/4	275/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	350				
18	18	69	69	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	351				
18	18	277/4	277/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	352				
18	18	139/2	139/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	353				
18	18	279/4	279/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	354				
18	18	70	70	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	355				
18	18	281/4	281/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	356				
18	18	141/2	141/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	357				
18	18	283/4	283/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	358				
18	18	71	71	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	359				
18	18	285/4	285/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	360				
18	18	143/2	143/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	361				
18	18	287/4	287/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	362				
18	18	68	68	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	363				
18	18	273/4	273/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	364				
18	18	137/2	137/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	365				
18	18	275/4	275/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	366				
18	18	69	69	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	367				
18	18	277/4	277/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	368				
18	18	139/2	139/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	369				
18	18	279/4	279/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	370				
18	18	70	70	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	371				
18	18	281/4	281/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	372				
18	18	141/2	141/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	373				
18	18	283/4	283/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	374				
18	18	71	71	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	375				
18	18	285/4	285/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	376				
18	18	143/2	143/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	377				
18	18	287/4	287/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	378				
19	19	72	72	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	379				
19	19	289/4	289/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	380				
19	19	145/2	145/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	381				
19	19	291/4	291/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	382				
19	19	73	73	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	383				
19	19	293/4	293/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	384				
19	19	147/2	147/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	385				
19	19	295/4	295/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	386				
19	19	74	74	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	387				
19	19	297/4	297/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	388				
19	19	149/2	149/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	389				
19	19	299/4	299/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	390				
19	19	75	75	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	391				
19	19	301/4	301/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	392				
19	19	151/2	151/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	393				
19	19	303/4	303/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	394				
19	19	72	72	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	395				
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	396				
19	19	74	74	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	397				
19	19	75	75	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	398				
19	19	72	72	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	399				
19	19	289/4	289/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	400				
19	19	145/2	145/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	401				
19	19	291/4	291/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	402				
19	19	73	73	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	403				
19	19	293/4	293/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	404				
19	19	147/2	147/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	405				
19	19	295/4	295/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	406				
19	19	74	74	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	407				
19	19	297/4	297/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	408				
19	19	149/2	149/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	409				
19	19	299/4	299/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	410				
19	19	75	75	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	411				
19	19	301/4	301/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	412				
19	19	151/2	151/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	413				
19	19	303/4	303/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	414				
20	20	76	76	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	415				
20	20	305/4	305/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	416				
20	20	153/2	153/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	417				
20	20	307/4	307/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	418				
20	20	77	77	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	419				
20	20	309/4	309/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	420				
20	20	155/2	155/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	421				
20	20	311/4	311/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	422				
20	20	78	78	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	423				
20	20	313/4	313/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	424				
20	20	157/2	157/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	425				
20	20	315/4	315/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	426				
20	20	79	79	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	427				
20	20	317/4	317/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	428				
20	20	159/2	159/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	429				
20	20	319/4	319/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	430				
20	20	76	76	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	431				
20	20	78	78	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	432				
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	2	1/4	1/4	1	433				
20	20	76	76	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	434				
20	20	305/4	305/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	435				
20	20	153/2	153/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	436				
20	20	307/4	307/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	437				
20	20	77	77	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	438				
20	20	309/4	309/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	439				
20	20	155/2	155/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	440				
20	20	311/4	311/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	441				
20	20	78	78	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	442				
20	20	313/4	313/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	443				
20	20	157/2	157/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	444				
20	20	315/4	315/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	445				
20	20	79	79	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	446				
20	20	317/4	317/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	447				
20	20	159/2	159/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	448				
20	20	319/4	319/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	449				
21	21	80	80	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	450				
21	21	321/4	321/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	451				
21	21	161/2	161/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	452				
21	21	323/4	323/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	453				
21	21	81	81	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	454				
21	21	325/4	325/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	455				
21	21	163/2	163/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	456				
21	21	327/4	327/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	457				
21	21	82	82	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	458				
21	21	329/4	329/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	459				
21	21	165/2	165/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	460				
21	21	331/4	331/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	461				
21	21	83	83	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	462				
21	21	333/4	333/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	463				
21	21	167/2	167/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	464				
21	21	335/4	335/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	465				
21	21	80	80	1.0	0	0	Chord	4/4	1	2	1/4	1/4	1	466				
21	21	81	81	1.0	1/4	1/4	Chord	4/4	1	2	1/4	1/4	1	467				
21	21	82	82	1.0	1/2	1/2	Chord	4/4	1	2	1/4	1/4	1	468				
21	21	80	80	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	469				
21	21	321/4	321/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	470				
21	21	161/2	161/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	471				
21	21	323/4	323/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	472				
21	21	81	81	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	473				
21	21	325/4	325/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	474				
21	21	163/2	163/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	475				
21	21	327/4	327/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	476				
21	21	82	82	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	477				
21	21	329/4	329/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	478				
21	21	165/2	165/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	479				
21	21	331/4	331/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	480				
21	21	83	83	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	481				
21	21	333/4	333/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	482				
21	21	167/2	167/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	483				
21	21	335/4	335/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	484				
22	22	84	84	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	485				
22	22	337/4	337/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	486				
22	22	169/2	169/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	487				
22	22	339/4	339/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	488				
22	22	85	85	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	489				
22	22	341/4	341/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	490				
22	22	171/2	171/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	491				
22	22	343/4	343/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	492				
22	22	86	86	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	493				
22	22	345/4	345/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	494				
22	22	173/2	173/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	495				
22	22	347/4	347/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	496				
22	22	87	87	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	497				
22	22	349/4	349/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	498				
22	22	175/2	175/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	499				
22	22	351/4	351/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	500				
22	22	84	84	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	501				
22	22	169/2	169/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	502				
22	22	85	85	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	503				
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	504				
22	22	86	86	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	505				
22	22	173/2	173/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	506				
22	22	87	87	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	507				
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	508				
23	23	88	88	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	509				
23	23	353/4	353/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	510				
23	23	177/2	177/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	511				
23	23	355/4	355/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	512				
23	23	89	89	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	513				
23	23	357/4	357/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	514				
23	23	179/2	179/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	515				
23	23	359/4	359/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	516				
23	23	90	90	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	517				
23	23	361/4	361/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	518				
23	23	181/2	181/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	519				
23	23	363/4	363/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	520				
23	23	91	91	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	521				
23	23	365/4	365/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	522				
23	23	183/2	183/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	523				
23	23	367/4	367/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	524				
23	23	88	88	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	525				
23	23	177/2	177/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	526				
23	23	89	89	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	527				
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	528				
23	23	90	90	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	529				
23	23	91	91	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	530				
23	23	365/4	365/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	531				
23	23	183/2	183/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	532				
23	23	367/4	367/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	533				
24	24	92	92	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	534				
24	24	369/4	369/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	535				
24	24	185/2	185/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	536				
24	24	371/4	371/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	537				
24	24	93	93	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	538				
24	24	373/4	373/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	539				
24	24	187/2	187/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	540				
24	24	375/4	375/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	541				
24	24	94	94	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	542				
24	24	377/4	377/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	543				
24	24	189/2	189/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	544				
24	24	379/4	379/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	545				
24	24	95	95	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	546				
24	24	381/4	381/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	547				
24	24	191/2	191/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	548				
24	24	383/4	383/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	549				
24	24	92	92	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	550				
24	24	185/2	185/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	551				
24	24	93	93	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	552				
24	24	187/2	187/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	553				
24	24	94	94	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	554				
24	24	189/2	189/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	555				
24	24	95	95	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	556				
24	24	191/2	191/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	557				
25	25	96	96	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	558				
25	25	385/4	385/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	559				
25	25	193/2	193/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	560				
25	25	387/4	387/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	561				
25	25	97	97	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	562				
25	25	389/4	389/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	563				
25	25	195/2	195/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	564				
25	25	391/4	391/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	565				
25	25	98	98	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	566				
25	25	197/2	197/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4	1/4	1	567				
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	568				
25	25	96	96	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	569				
25	25	193/2	193/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	570				
25	25	97	97	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	571				
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	572				
25	25	98	98	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	573				
25	25	393/4	393/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	574				
25	25	197/2	197/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	575				
25	25	395/4	395/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	576				
25	25	99	99	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	577				
25	25	397/4	397/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	578				
25	25	199/2	199/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	579				
25	25	399/4	399/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	580				
26	26	100	100	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	581	ornamentShortTrill			
