mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
38	37	295/2	303/2	0.5	7/8	7/8	4/4	2	1		V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
39	38	148	152	3.5	0	0	4/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
39	38	303/2	311/2	0.5	7/8	7/8	4/4	2	1		V(4)		g	i		V(4)	V			4				M	1	1	1, 0, 2		1	1
40	39	152	156	1.5	0	0	4/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
40	39	307/2	315/2	0.5	3/8	3/8	4/4	2	1		#viio64		g	i		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
40	39	154	158	1.0	1/2	1/2	4/4	2	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
40	39	155	159	1.0	3/4	3/4	4/4	2	1		iv7		g	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
41	40	156	160	1.0	0	0	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
41	40	157	161	1.0	1/4	1/4	4/4	2	1		iv7		g	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
41	40	158	162	0.5	1/2	1/2	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
41	40	317/2	325/2	0.5	5/8	5/8	4/4	2	1		VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
41	40	159	163	0.5	3/4	3/4	4/4	2	1		i64		g	i		i64	i		64					m	1	1	1, 0, -3		0	1
41	40	319/2	327/2	0.5	7/8	7/8	4/4	2	1		iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
42	41	160	164	0.5	0	0	4/4	2	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
42	41	321/2	329/2	0.5	1/8	1/8	4/4	2	1		VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
42	41	161	165	0.5	1/4	1/4	4/4	2	1		i64		g	i		i64	i		64					m	1	1	1, 0, -3		0	1
42	41	323/2	331/2	0.5	3/8	3/8	4/4	2	1		iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
42	41	162	166	0.5	1/2	1/2	4/4	2	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
42	41	325/2	333/2	0.5	5/8	5/8	4/4	2	1		VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
42	41	163	167	0.5	3/4	3/4	4/4	2	1		i64		g	i		i64	i		64					m	1	1	1, 0, -3		0	1
42	41	327/2	335/2	0.5	7/8	7/8	4/4	2	1		iv7		g	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
43	42	164	168	0.5	0	0	4/4	2	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
43	42	329/2	337/2	0.5	1/8	1/8	4/4	2	1		VI		g	i		VI	VI							M	1	1	-4, 0, -3		-4	-4
43	42	165	169	0.5	1/4	1/4	4/4	2	1		i64		g	i		i64	i		64					m	1	1	1, 0, -3		0	1
43	42	331/2	339/2	0.5	3/8	3/8	4/4	2	1		iv7		g	i		iv7	iv		7					mm7	1	1	-1, -4, 0, -3		-1	-1
43	42	166	170	1.0	1/2	1/2	4/4	2	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
43	42	167	171	0.5	3/4	3/4	4/4	2	1		V64		g	i		V64	V		64					M	1	1	2, 1, 5		1	2
43	42	335/2	343/2	0.5	7/8	7/8	4/4	2	1		#vi%65		g	i		#vi%65	#vi	%	65					%7	1	1	0, -3, 1, 3		3	0
44	43	168	172	0.5	0	0	4/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
44	43	337/2	345/2	0.5	1/8	1/8	4/4	2	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
44	43	169	173	0.5	1/4	1/4	4/4	2	1		V64		g	i		V64	V		64					M	1	1	2, 1, 5		1	2
44	43	339/2	347/2	0.5	3/8	3/8	4/4	2	1		#vi%65		g	i		#vi%65	#vi	%	65					%7	1	1	0, -3, 1, 3		3	0
44	43	170	174	0.5	1/2	1/2	4/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
44	43	341/2	349/2	0.5	5/8	5/8	4/4	2	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
44	43	171	175	0.5	3/4	3/4	4/4	2	1		V64		g	i		V64	V		64					M	1	1	2, 1, 5		1	2
44	43	343/2	351/2	0.5	7/8	7/8	4/4	2	1		#vi%65		g	i		#vi%65	#vi	%	65					%7	1	1	0, -3, 1, 3		3	0
45	44	172	176	0.5	0	0	4/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
45	44	345/2	353/2	0.5	1/8	1/8	4/4	2	1		#viio64		g	i		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
45	44	173	177	0.5	1/4	1/4	4/4	2	1		V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
45	44	347/2	355/2	0.5	3/8	3/8	4/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
45	44	174	178	1.0	1/2	1/2	4/4	2	1		i|PAC}{		g	i		i	i					PAC	}{	m	1	1	0, -3, 1		0	0
45	44	175	179	1.0	3/4	3/4	4/4	2	1		iv	iio6	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
46	45	176	180	0.5	0	0	4/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
46	45	353/2	361/2	0.5	1/8	1/8	4/4	2	1		iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
46	45	177	181	0.5	1/4	1/4	4/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
46	45	355/2	363/2	0.5	3/8	3/8	4/4	2	1		iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
46	45	178	182	0.5	1/2	1/2	4/4	2	1		#viio64		g	i		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
46	45	357/2	365/2	0.5	5/8	5/8	4/4	2	1		i6		g	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
46	45	179	183	1.0	3/4	3/4	4/4	2	1		iv	iio6	g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
47	46	180	184	0.5	0	0	4/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
47	46	361/2	369/2	0.5	1/8	1/8	4/4	2	1		iv6		g	i		iv6	iv		6					m	1	1	-4, 0, -1		-1	-4
47	46	181	185	0.5	1/4	1/4	4/4	2	1		V		g	i		V	V							M	1	1	1, 5, 2		1	1
47	46	363/2	371/2	0.5	3/8	3/8	4/4	2	1		iv		g	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
47	46	182	186	1.0	1/2	1/2	4/4	2	1		#viio64		g	i		#viio64	#vii	o	64					o	1	1	-1, 5, 2		5	-1
47	46	183	187	1.0	3/4	3/4	4/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
48	47	184	188	0.5	0	0	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
48	47	369/2	377/2	0.5	1/8	1/8	4/4	2	1		iio6		g	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
48	47	185	189	0.5	1/4	1/4	4/4	2	1		V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
48	47	371/2	379/2	0.5	3/8	3/8	4/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
48	47	186	190	0.5	1/2	1/2	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
48	47	373/2	381/2	0.5	5/8	5/8	4/4	2	1		iio6		g	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
48	47	187	191	0.5	3/4	3/4	4/4	2	1		V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
48	47	375/2	383/2	0.5	7/8	7/8	4/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
49	48	188	192	0.5	0	0	4/4	2	1		i		g	i		i	i							m	1	1	0, -3, 1		0	0
49	48	377/2	385/2	0.5	1/8	1/8	4/4	2	1		iio6		g	i		iio6	ii	o	6					o	1	1	-1, -4, 2		2	-1
49	48	189	193	0.5	1/4	1/4	4/4	2	1		V(64)		g	i		V(64)	V			64				M	1	1	1, 0, -3		1	1
49	48	379/2	387/2	0.5	3/8	3/8	4/4	2	1		V7		g	i		V7	V		7					Mm7	1	1	1, 5, 2, -1		1	1
49	48	190	194	2.0	1/2	1/2	4/4	2	1		i|PAC}		g	i		i	i					PAC	}	m	1	1	0, -3, 1		0	0
